1262098698886172674,2020-05-17 19:12:33,"die unterste Schublade von whataboutism. 

Gleiches gilt wenn die einzige Reaktion ist ""es sind nicht alle Männer so"". Natürlich nicht! Und ich finde auch, das hätte in #maennerwelten nochmal so gesagt werden können.",0,0,Mila__Wagner
1262098694918283269,2020-05-17 19:12:32,"Sexuelle Gewalt gegenüber Männern ist ein Thema das in der Öffentlichkeit viel mehr angeprangert werden sollte. Ich kann deshalb jeden verstehen, der es in Zusammenhang mit #maennerwelten erwähnt. Sexuelle Gewalt gegen Männer und Frauen sind zwei Seiten der gleichen Medaille und",1,0,Mila__Wagner
1262096534155427841,2020-05-17 19:03:57,"Im Zuge von #JKLive und #maennerwelten muss ich gerade daran denken wie unangebracht das Verhalten von Meliodas in #SevenDeadlySins gegenüber Elisabeth ist.
Ja das ist ein Anime, aber das ist bei diesem Thema egal wie ich finde.",5,0,Rainbowlunakai
1262096311463092224,2020-05-17 19:03:03,"Wenn du nicht verstehst, was frauenfeindlich ist. Frag dich, ob es ok für deine Tochter wär.

Bitteschön.

#maennerwelten",87,16,Fraeulein_Hae
1262095947863113729,2020-05-17 19:01:37,"Woooow! Heute habe ich zum ersten Mal in meinem Leben Anzeigen bei #eBayKleinanzeigen hochgeladen. Ich komme zur zweiten Anzeige, als mir der erste übergriffige Spruch reinflattert (hat 30 Minuten gedauert). Das ist ja schon fast beeindruckend #maennerwelten https://t.co/dYKTgZUoh4",1,1,whatyalllooking
1262094632730722312,2020-05-17 18:56:23,"@HansWildfleisch @RAinBraun @KuttnerSarah Widerlicher Kotzbrocken! 

#maennerwelten",0,0,WehJott
1262092002344210432,2020-05-17 18:45:56,"unterwegs bin, hat mich das Ausmaß doch sehr schockiert und mitgenommen #männerwelten",0,0,sxnnhl
1262090400065630209,2020-05-17 18:39:34,"Erstehilfekurs, mit meiner Wasserwacht Jugendgruppe. Ich war 11. Die anderen Kids fast alle jünger. Wir waren die einzigen weiblichen Teilnehmer. Thema: Mund zu Mundbeatmung.

Kursleiter: Die Mädels machen den Anfang. ""Blasen müssten sie ja können.""

11!

#maennerwelten",2,0,FranziWays
1262089821792677888,2020-05-17 18:37:16,"Für #Facebook verstößt es nicht gegen den Gemeinschaftsstandard, wenn ein Mann als Antwort auf den Beitrag einer Frau ein Foto postet, auf dem eine Frau in eindeutiger Pose die Beine spreizt.

Noch Fragen, warum ich diese Plattform nicht mehr nutzen will? #maennerwelten #sexismus",0,0,MarcThomasAutor
1262085845940568066,2020-05-17 18:21:28,#maennerwelten oder Das belästigte Geschlecht https://t.co/G6RMS7Pygo,3,0,SirHenny72
1262083353681055746,2020-05-17 18:11:34,"die messehostess, die von @officiallyjoko wg einer challenge sexuell belästigt wurde, hätte bestimmt auch gerne ihre Geschichte in #maennerwelten erzählt.",2,0,horstinthebox
1262080728059256832,2020-05-17 18:01:08,"Letzte Woche war hier einiges los. #maennerwelten z. B., was mich sehr bewegt hat. Nochmals vielen Dank für eure Offenheit und Erzählungen! Aber es gab auch Erfreuliches wie #kuchentwitter, um Corona etc auszublenden. Vielen Dank! Ich bin in der besten Bubble gelandet! ☺️",31,0,racthebass
1262079232794152961,2020-05-17 17:55:12,"Betrunkener Kumpel in der Disco. Packt mir blöde Sprüche machend an den Hintern. Ich warne ihn, dass er sich eine fängt, wenn er das nochmal macht. Er nimmt mich nicht ernst, packt nochmal zu und kriegt mit voller Wucht eine gezimmert von mir. Beschwert sich noch. #maennerwelten",11,0,seatisfaction
1262079156906528768,2020-05-17 17:54:53,"@tazgezwitscher Eine Meinung die sich nicht auf #maennerwelten bezieht. Sondern schon vorher existent war, tun ja alle so, als wäre das ein neues Thema. Interessiert nur aktuell und ist in 2 Wochen vergessen, wie immer.",0,0,ChesterRaynolds
1262078306897334273,2020-05-17 17:51:31,"#maennerwelten 

Na, einmal schön im Kreis gewichst?",0,0,stein_til
1262076823774605315,2020-05-17 17:45:37,@mylinusa @KuttnerSarah So ein Ekel. #maennerwelten,0,0,ToddlerTiddler
1262076666769260545,2020-05-17 17:45:00,Ach wie furchtbar. #maennerwelten hoffe der Bruder hat auch Therapie. https://t.co/HDA59a1Zf6,0,0,ToddlerTiddler
1262076416885248000,2020-05-17 17:44:00,"@JordanGriz95 @Neinnichscharf @paul_wetzl Ein Unterschied zu den vielen Berichten unter #Männerwelten besteht aber: Ein Ereignis wie Silvester 15/16 hätte präventiv verhindert werden können. Aber auf ""Männerwelten"" zu verweisen und Fremdenhass zu suggerieren ist natürlich einfacher.",1,0,MarcuzziEX8
1262075964525289474,2020-05-17 17:42:12,@abdel11030205 Hier kann man endlich mal Hashtags setzen: #männerwelten #noPedos #sonicht,0,0,Don_Christoph
1262075772774342656,2020-05-17 17:41:27,"Mein damaliger Freund hat mich vergewaltigt als ich high war und mich nicht wehren konnte!
#maennerwelten",0,0,cyberbunny2020
1262073884385447938,2020-05-17 17:33:56,"Finde es geil, dass man anonymen Frauen im Internet alles auf Anhieb glauben soll. Rechtsstaat und so #maennerwelten",1,1,MrSchwanzus
1262072891811774467,2020-05-17 17:30:00,"Toxische Männlichkeit in der muslimischen Community 

Die #Dauernörgler diskutieren über muslimische #Männerwelten und die Ursache von Gewalt und Ungleichbehandlung gegenüber Frauen.

Spotify: https://t.co/aCJBPh3qd4 https://t.co/EsDOVAYca7",10,6,erenguevercin
1262072878666833922,2020-05-17 17:29:57,@KuttnerSarah Wo bleibt der nächste Retweet? #maennerwelten,0,0,TEimsbush
1262068519920906240,2020-05-17 17:12:37,"dort einer Vasektomie unterzogen würde, weil er seine eigene Tochter im Säuglingsalter missbraucht hatte. #maennerwelten @KuttnerSarah",0,0,popaude
1262068213594181632,2020-05-17 17:11:24,"extremst Schmerzt, damit sie sich nicht von mir belästigt fühlt

Das ist leider die andere Seite der #maennerwelten 

Wie @herrpandabaer neulich so schön sagte...#ClubderSchisser ...und das mit dem letzten Funken Stolz den ich aufbringen kann",1,0,ist_papa
1262068202777051139,2020-05-17 17:11:22,"Zu dem Thema #Männerwelten möchte ich nun auch mal was sagen, da ich einige dinge lese die ich so nicht ok finde....

Ich lese z.b. dass ein ""antanzen im Club"" oder ein ""anstarren"" nun auch schon zu sexueller Belästigung gehören",2,0,ist_papa
